,股票简称,昨收,前连板,昨开,昨首停,昨封单,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
600550.SH,保变电气,10.0,9,7.33695652173913,2020-03-11 14:37:54,980449.0,20200311,False,False,-10.0,6.0357,-10.0,-3.0172,2.0741,0.0,-3.9642999999999997
603719.SH,良品铺子,10.0,13,10.001859081613688,2020-03-12 09:30:00,5583156.0,20200312,True,False,10.0,-5.8995,-5.0449,1.4615,3.169,0.0,4.1005
603949.SH,雪龙集团,10.0,2,10.024937655860338,2020-03-12 09:30:00,7723458.0,20200312,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
002676.SZ,顺威股份,10.0,3,10.091743119266043,2020-03-12 09:30:00,30612802.0,20200312,True,False,10.0,10.0,-10.0,10.0,-10.0,0.0,10.0
000903.SZ,云内动力,5.2238806,3,9.950248756218915,2020-03-12 09:30:00,,20200312,True,False,-10.0,-10.0,6.1224,-0.2747,6.3361,-4.7761194,-18.6537194
002069.SZ,獐子岛,10.0,2,10.03134796238244,2020-03-12 09:30:00,15511293.0,20200312,True,False,-5.698,-10.0,-9.0604,-4.059,-1.1538,0.0,-5.698
300683.SZ,海特生物,10.0,9,10.005211047420522,2020-03-12 09:30:00,756484.0,20200312,True,False,-10.0,-2.6184,1.3377,10.0,-10.0,0.0,-10.0
601696.SH,中银证券,10.0,11,10.024449877750614,2020-03-12 09:30:00,30615223.0,20200312,True,False,10.0,-10.0,4.8923,-2.653,7.033,0.0,4.8923
002976.SZ,瑞玛工业,10.0,4,9.991765028822401,2020-03-12 09:30:00,3084601.0,20200312,True,False,10.0,10.0,0.5774,-7.6276,5.2164,0.0,20.5774
600133.SH,东湖高新,10.0,2,6.686930091185403,2020-03-12 09:30:45,10056620.0,20200312,False,True,-4.6961,-10.0,-8.3736,-4.7452,4.797,0.0,-4.6961
300062.SZ,中能电气,10.0,2,5.3935860058309055,2020-03-12 09:31:45,5322132.0,20200312,False,False,10.0,-9.8676,-3.4713,-9.5436,1.2232,0.0,10.0
300265.SZ,通光线缆,10.0,2,-2.6845637583892556,2020-03-12 09:32:45,3434150.0,20200312,False,False,10.0,7.3693,10.0,10.0,10.0,0.0,10.0
603991.SH,至正股份,10.0,2,0.7428040854224706,2020-03-12 09:35:00,445500.0,20200312,False,False,-0.591,-10.0,-10.0,-1.4675,10.0,0.0,-0.591
002227.SZ,奥特迅,10.0,3,-1.3505578391074597,2020-03-12 09:35:30,1313099.0,20200312,False,False,-6.1933,-10.0,-9.0449,1.5299,1.3014,0.0,-6.1933
603042.SH,华脉科技,10.0,3,0.896860986547082,2020-03-12 09:36:30,1128700.0,20200312,False,False,10.0,-9.5997,-10.0,-7.9727,5.9406,0.0,0.40029999999999966
002606.SZ,大连电瓷,-1.04931794,5,0.0,2020-03-12 09:41:00,,20200312,False,False,-2.9692,-10.0,-4.733,-5.3503,4.1723,-11.04931794,-14.018517939999999
600830.SH,香溢融通,10.0,2,0.0,2020-03-12 09:41:30,6735240.0,20200312,False,False,-2.0725,-10.0,-10.0,-5.2288,1.0345,0.0,-2.0725
002112.SZ,三变科技,10.0,2,-2.7218934911242445,2020-03-12 10:31:00,529200.0,20200312,False,False,-1.0753,-10.0,-4.8309,-5.4569,1.2081,0.0,-1.0753
603023.SH,威帝股份,10.0,2,0.4784688995215351,2020-03-12 10:41:00,5431171.0,20200312,False,False,-10.0,-10.0,-6.4401,-3.4417,2.9703,0.0,-26.4401
002377.SZ,国创高新,10.0,2,2.2727272727272796,2020-03-12 11:13:00,6876817.0,20200312,False,False,-6.9549,-9.899,-6.7265,-4.0865,4.5113,0.0,-6.9549
002976.SZ,瑞玛工业,10.0,5,10.007486897928619,2020-03-13 09:30:00,2600651.0,20200313,True,False,10.0,0.5774,-7.6276,5.2164,-9.3882,0.0,10.5774
603949.SH,雪龙集团,10.0,3,10.018132366273804,2020-03-13 09:30:00,9487199.0,20200313,True,False,10.0,10.0,10.0,-10.0,-9.7662,0.0,10.2338
603719.SH,良品铺子,10.0,14,6.472874767618722,2020-03-13 09:30:15,2666467.0,20200313,False,True,-5.8995,-5.0449,1.4615,3.169,-6.2089,0.0,-5.8995
600386.SH,北巴传媒,10.0,2,4.118993135011435,2020-03-13 09:30:15,11186197.0,20200313,False,False,-10.0,-9.4688,-4.3367,2.1333,1.8277,0.0,-19.4688
300265.SZ,通光线缆,10.0,3,8.369659982563201,2020-03-13 09:30:45,11215146.0,20200313,False,False,7.3693,10.0,10.0,10.0,-5.2661,0.0,7.3693
601696.SH,中银证券,10.0,12,2.9777777777777854,2020-03-13 09:32:45,6299169.0,20200313,False,False,-10.0,4.8923,-2.653,7.033,-3.1622,0.0,-5.1077
300062.SZ,中能电气,10.0,3,1.5894039735099352,2020-03-13 09:33:15,5082600.0,20200313,False,False,-9.8676,-3.4713,-9.5436,1.2232,1.2085,0.0,-9.8676
002676.SZ,顺威股份,10.0,4,1.6666666666666683,2020-03-13 09:33:30,1879480.0,20200313,False,False,10.0,-10.0,10.0,-10.0,-10.0,0.0,-10.0
603042.SH,华脉科技,10.0,4,2.731349368120661,2020-03-13 09:41:15,2903800.0,20200313,False,False,-9.5997,-10.0,-7.9727,5.9406,-4.0654,0.0,-9.5997
300247.SZ,融捷健康,1.57894737,2,0.0,2020-03-13 09:44:00,,20200313,False,False,-8.8083,-10.0,-3.7855,-5.5738,2.0833,-8.42105263,-17.22935263
600830.SH,香溢融通,-2.07253886,3,3.6269430051813507,2020-03-13 13:00:30,,20200313,False,False,-10.0,-10.0,-5.2288,1.0345,-1.1945,-12.07253886,-37.30133886
002112.SZ,三变科技,-1.07526882,3,-9.462365591397857,2020-03-13 13:43:30,,20200313,False,False,-10.0,-4.8309,-5.4569,1.2081,3.0504,-11.07526882,-25.906168819999998
002976.SZ,瑞玛工业,10.0,6,10.004537205081677,2020-03-16 09:30:00,1865088.0,20200316,True,False,0.5774,-7.6276,5.2164,-9.3882,-10.0,0.0,0.5774
300265.SZ,通光线缆,7.36925515,4,9.984152139461186,2020-03-16 09:30:00,,20200316,True,False,10.0,10.0,10.0,-5.2661,-10.0,-2.63074485,7.36925515
603949.SH,雪龙集团,10.0,4,10.012360939431396,2020-03-16 09:30:00,4917868.0,20200316,True,False,10.0,10.0,-10.0,-9.7662,-9.6799,0.0,0.23380000000000045
300466.SZ,赛摩智能,1.69712794,2,10.052219321148819,2020-03-16 09:30:00,,20200316,True,False,-10.0,-10.0,0.0,3.962,-5.0305,-8.30287206,-18.30287206
300819.SZ,聚杰微纤,10.0,2,10.012568077084207,2020-03-16 09:30:00,4301764.0,20200316,True,False,10.0,10.0,10.0,10.0,-5.6162,0.0,10.0
300821.SZ,东岳硅材,10.0,2,9.972552607502287,2020-03-16 09:30:00,21926555.0,20200316,True,False,10.0,10.0,10.0,-8.1301,-10.0,0.0,10.0
601199.SH,江南水务,-0.64794816,2,5.399568034557236,2020-03-16 09:30:31,,20200316,False,True,-9.5652,-5.0481,-1.0127,-1.2788,-6.7358,-10.64794816,-20.213148160000003
300062.SZ,中能电气,-9.86762936,4,8.303249097472916,2020-03-16 09:30:46,,20200316,False,False,-3.4713,-9.5436,1.2232,1.2085,-3.2836,-19.867629360000002,-23.33892936
300526.SZ,中潜股份,10.0,2,9.77144055357518,2020-03-16 09:32:16,62500.0,20200316,False,False,1.9825,0.9159,-6.4642,3.604,-2.4847,0.0,1.9825
603042.SH,华脉科技,-9.59970348,5,3.780578206078575,2020-03-16 09:32:31,,20200316,False,False,-10.0,-7.9727,5.9406,-4.0654,-2.8738,-19.599703480000002,-37.572403480000006
002676.SZ,顺威股份,10.0,5,-0.9469696969696936,2020-03-16 09:33:31,6616267.0,20200316,False,False,-10.0,10.0,-10.0,-10.0,-10.0,0.0,-30.0
300444.SZ,双杰电气,-10.0,2,6.060606060606051,2020-03-16 09:36:16,,20200316,False,False,-3.7383,-7.767,-2.9474,-0.4338,-8.7146,-20.0,-23.7383
002976.SZ,瑞玛工业,0.57743865,7,10.002062280882658,2020-03-17 09:30:00,,20200317,True,False,-7.6276,5.2164,-9.3882,-10.0,3.4661,-9.42256135,-17.05016135
603949.SH,雪龙集团,10.0,5,10.000000000000007,2020-03-17 09:30:00,4188959.0,20200317,True,False,10.0,-10.0,-9.7662,-9.6799,4.8101,0.0,-9.7662
300819.SZ,聚杰微纤,10.0,3,10.015232292460011,2020-03-17 09:30:00,3038301.0,20200317,True,False,10.0,10.0,10.0,-5.6162,-10.0,0.0,10.0
300821.SZ,东岳硅材,10.0,3,9.983361064891858,2020-03-17 09:30:00,16545194.0,20200317,True,False,10.0,10.0,-8.1301,-10.0,4.9168,0.0,10.0
000663.SZ,永安林业,10.0,2,9.923664122137396,2020-03-17 09:30:00,3121312.0,20200317,True,False,-10.0,-10.0,-6.6524,-7.1264,-0.9901,0.0,-26.6524
002873.SZ,新天药业,10.0,2,9.985243482538127,2020-03-17 09:30:00,4510169.0,20200317,True,False,10.0,10.0,-10.0,-10.0,-10.0,0.0,-10.0
300260.SZ,新莱应材,5.00766479,2,10.01532958610118,2020-03-17 09:30:00,,20200317,True,False,-7.056,0.4188,3.9103,-10.0,-9.699,-4.99233521,-12.048335210000001
300822.SZ,贝仕达克,10.0,2,9.991963568175741,2020-03-17 09:30:00,3538183.0,20200317,True,False,10.0,10.0,10.0,10.0,-9.3963,0.0,10.0
600692.SH,亚通股份,10.0,2,9.972299168975077,2020-03-17 09:30:00,38207601.0,20200317,True,False,10.0,-10.0,-10.0,-9.0523,1.8663,0.0,-19.052300000000002
002560.SZ,通达股份,10.0,2,10.013351134846461,2020-03-17 09:30:15,15124034.0,20200317,False,True,10.0,10.0,-10.0,-10.0,-7.9306,0.0,-7.9306
600683.SH,京投发展,10.0,2,6.109979633401219,2020-03-17 09:30:45,1682335.0,20200317,False,False,-10.0,-10.0,-6.6362,-7.598,0.0,0.0,-26.6362
300526.SZ,中潜股份,1.98246283,3,8.654212733511244,2020-03-17 09:32:45,,20200317,False,False,0.9159,-6.4642,3.604,-2.4847,10.0,-8.01753717,-7.101637170000001
603949.SH,雪龙集团,10.0,6,10.010214504596531,2020-03-18 09:30:00,7029530.0,20200318,True,False,-10.0,-9.7662,-9.6799,4.8101,-0.8857,0.0,-19.766199999999998
300819.SZ,聚杰微纤,10.0,4,10.003461405330565,2020-03-18 09:30:00,3148471.0,20200318,True,False,10.0,10.0,-5.6162,-10.0,0.704,0.0,10.0
300821.SZ,东岳硅材,10.0,4,9.984871406959142,2020-03-18 09:30:00,13845352.0,20200318,True,False,10.0,-8.1301,-10.0,4.9168,-1.6583,0.0,10.0
002560.SZ,通达股份,10.0,3,9.951456310679616,2020-03-18 09:30:00,4307928.0,20200318,True,False,10.0,-10.0,-10.0,-7.9306,3.2301,0.0,-17.9306
002873.SZ,新天药业,10.0,3,10.017889087656538,2020-03-18 09:30:00,4291295.0,20200318,True,False,10.0,-10.0,-10.0,-10.0,2.889,0.0,-17.111
300822.SZ,贝仕达克,10.0,3,10.009741841207987,2020-03-18 09:30:00,2829739.0,20200318,True,False,10.0,10.0,10.0,-9.3963,-7.1953,0.0,10.0
002742.SZ,三圣股份,-2.35457064,2,9.972299168975077,2020-03-18 09:30:00,,20200318,True,False,-10.0,-5.5118,-7.5,4.1441,0.692,-12.35457064,-27.86637064
000837.SZ,秦川机床,-5.56701031,2,10.10309278350516,2020-03-18 09:30:15,,20200318,False,True,-4.8035,5.5046,-7.6087,-0.9412,0.9501,-15.56701031,-20.37051031
600692.SH,亚通股份,10.0,3,4.785894206549116,2020-03-18 09:43:15,476985.0,20200318,False,False,-10.0,-10.0,-9.0523,1.8663,1.9847,0.0,-29.052300000000002
002581.SZ,未名医药,10.0,2,9.686609686609696,2020-03-18 09:48:00,5516800.0,20200318,False,False,-10.0,-8.777,4.1798,-9.2354,2.0851,0.0,-18.777
603278.SH,大业股份,10.0,2,-3.8500506585612873,2020-03-18 14:44:33,,20200318,False,False,5.2535,-7.5306,10.0,-6.1962,-2.7523,0.0,5.2535
300819.SZ,聚杰微纤,10.0,5,10.00629326620516,2020-03-19 09:30:00,2478823.0,20200319,True,False,10.0,-5.6162,-10.0,0.704,-10.0,0.0,10.0
300821.SZ,东岳硅材,10.0,5,9.97248968363137,2020-03-19 09:30:00,2444745.0,20200319,True,False,-8.1301,-10.0,4.9168,-1.6583,-6.5249,0.0,-8.1301
300822.SZ,贝仕达克,10.0,4,10.006641576267425,2020-03-19 09:30:00,3237281.0,20200319,True,False,10.0,10.0,-9.3963,-7.1953,-7.4565,0.0,10.0
002306.SZ,中科云网,5.05836576,2,5.058365758754877,2020-03-19 09:30:00,6255300.0,20200319,True,False,5.1852,-2.4648,5.0542,1.0309,-4.7619,-4.94163424,0.24356576000000008
002953.SZ,日丰股份,10.0,2,9.994939271255049,2020-03-19 09:30:00,14216160.0,20200319,True,False,10.0,-1.4847,-10.0,-10.0,7.2065,0.0,8.5153
002977.SZ,天箭科技,10.0,2,10.00210570646452,2020-03-19 09:30:00,3987200.0,20200319,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
300293.SZ,蓝英装备,10.0,2,10.039370078740154,2020-03-19 09:30:15,7306600.0,20200319,False,True,10.0,10.0,-9.4605,10.0,-10.0,0.0,10.0
002286.SZ,保龄宝,10.0,2,4.940923737916209,2020-03-19 09:31:15,4010485.0,20200319,False,False,-9.1797,-10.0,-7.5269,2.584,-4.6599,0.0,-9.1797
002560.SZ,通达股份,10.0,4,3.752759381898453,2020-03-19 09:31:30,5644351.0,20200319,False,False,-10.0,-10.0,-7.9306,3.2301,-0.2608,0.0,-27.9306
300265.SZ,通光线缆,10.0,2,-0.6097560975609627,2020-03-19 09:50:45,4030675.0,20200319,False,False,-5.2661,-10.0,-10.0,1.1561,-1.7857,0.0,-5.2661
002873.SZ,新天药业,10.0,4,5.6910569105691,2020-03-19 11:21:45,140480.0,20200319,False,False,-10.0,-10.0,-10.0,2.889,2.1182,0.0,-27.111
300819.SZ,聚杰微纤,10.0,6,10.011441647597254,2020-03-20 09:30:00,4778855.0,20200320,True,False,-5.6162,-10.0,0.704,-10.0,1.1479,0.0,-5.6162
300822.SZ,贝仕达克,10.0,5,10.002012477359628,2020-03-20 09:30:00,4548989.0,20200320,True,False,10.0,-9.3963,-7.1953,-7.4565,-2.009,0.0,10.0
002286.SZ,保龄宝,-9.1796875,3,9.960937499999996,2020-03-20 09:30:00,,20200320,True,False,-10.0,-7.5269,2.584,-4.6599,-3.4346,-19.1796875,-36.7065875
002306.SZ,中科云网,5.18518519,3,5.185185185185173,2020-03-20 09:30:00,5338900.0,20200320,True,False,-2.4648,5.0542,1.0309,-4.7619,3.5714,-4.81481481,-7.27961481
002953.SZ,日丰股份,10.0,3,10.00690131124914,2020-03-20 09:30:00,11763900.0,20200320,True,False,-1.4847,-10.0,-10.0,7.2065,-3.6666,0.0,-1.4847
002977.SZ,天箭科技,10.0,3,9.992343032159262,2020-03-20 09:30:00,2872600.0,20200320,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
300293.SZ,蓝英装备,10.0,3,10.017889087656538,2020-03-20 09:30:00,12488697.0,20200320,True,False,10.0,-9.4605,10.0,-10.0,-10.0,0.0,10.0
002426.SZ,胜利精密,10.0,2,10.0,2020-03-20 09:30:00,44532500.0,20200320,True,False,1.0909,-10.0,-4.4,-8.7866,-3.6697,0.0,1.0909
300698.SZ,万马科技,10.0,2,9.991809991809982,2020-03-20 09:30:00,3863584.0,20200320,True,False,10.0,-10.0,-6.6541,-10.0,-3.7584,0.0,10.0
600228.SH,返利科技,4.9689441,2,4.968944099378873,2020-03-20 09:30:00,11409797.0,20200320,True,False,5.0296,5.0704,4.9598,4.9808,4.9878,-5.0310559,-0.0014558999999998434
603867.SH,新化股份,10.0,2,9.99586947542337,2020-03-20 09:30:00,1628514.0,20200320,True,False,10.0,-10.0,5.0835,10.0,-3.5117,0.0,5.0835
000721.SZ,西安饮食,10.0,2,7.26915520628684,2020-03-20 09:33:15,10589509.0,20200320,False,True,-5.1786,-10.0,-0.6276,-4.4211,-1.5419,0.0,-5.1786
300265.SZ,通光线缆,-5.26607539,3,8.980044345898012,2020-03-20 09:38:00,,20200320,False,False,-10.0,-10.0,1.1561,-1.7857,-5.6727,-15.266075390000001,-25.26607539
000615.SZ,奥园美谷,3.41880342,2,-1.9230769230769202,2020-03-20 10:37:45,,20200320,False,False,-10.0,-7.1101,1.4815,-4.3796,-1.2723,-6.58119658,-23.69129658
300822.SZ,贝仕达克,10.0,6,10.007317965605573,2020-03-23 09:30:00,3534639.0,20200323,True,False,-9.3963,-7.1953,-7.4565,-2.009,-0.0654,0.0,-9.3963
002977.SZ,天箭科技,10.0,4,10.006961364427427,2020-03-23 09:30:00,2202656.0,20200323,True,False,10.0,10.0,10.0,10.0,0.3458,0.0,40.3458
600228.SH,返利科技,5.0295858,3,5.029585798816566,2020-03-23 09:30:00,6467499.0,20200323,True,False,5.0704,4.9598,4.9808,4.9878,4.9826,-4.9704142,0.09998580000000068
300823.SZ,建科机械,10.0,2,10.011419870574796,2020-03-23 09:30:00,3281135.0,20200323,True,False,10.0,10.0,10.0,-10.0,-5.3148,0.0,10.0
600280.SH,中央商场,10.0,2,10.000000000000009,2020-03-23 09:30:15,12486821.0,20200323,False,True,-9.8485,-2.9412,-6.0606,2.765,-6.278,0.0,-9.8485
300698.SZ,万马科技,10.0,3,1.6008935219657472,2020-03-23 09:32:15,3172100.0,20200323,False,False,-10.0,-6.6541,-10.0,-3.7584,3.2078,0.0,-10.0
300293.SZ,蓝英装备,10.0,4,4.878048780487802,2020-03-23 10:30:15,2405750.0,20200323,False,False,-9.4605,10.0,-10.0,-10.0,-5.9524,0.0,-9.4605
300565.SZ,科信技术,10.0,2,-3.78548895899054,2020-03-23 10:57:15,1200870.0,20200323,False,False,4.0143,-8.0634,-4.7976,-6.4567,-2.5253,0.0,4.0143
603867.SH,新化股份,10.0,3,1.3894104393541158,2020-03-23 14:04:02,,20200323,False,False,-10.0,5.0835,10.0,-3.5117,10.0,0.0,-4.9165
002977.SZ,天箭科技,10.0,5,9.998417971839899,2020-03-24 09:30:00,4106047.0,20200324,True,False,10.0,10.0,10.0,0.3458,-9.7566,0.0,30.3458
300698.SZ,万马科技,-10.0,4,10.016920473773256,2020-03-24 09:30:00,,20200324,True,False,-6.6541,-10.0,-3.7584,3.2078,-6.0811,-20.0,-26.6541
300823.SZ,建科机械,10.0,3,10.000000000000002,2020-03-24 09:30:00,3279123.0,20200324,True,False,10.0,10.0,-10.0,-5.3148,-7.1385,0.0,10.0
000953.SZ,河化股份,5.04504505,2,5.0450450450450495,2020-03-24 09:30:00,2978400.0,20200324,True,False,4.9743,-2.7778,2.1849,4.9342,-1.4107,-4.95495495,0.019345050000000086
002272.SZ,川润股份,-7.80399274,2,9.981851179673319,2020-03-24 09:30:00,,20200324,True,False,-3.937,-5.7377,-2.1739,-5.3333,-1.8779,-17.803992739999998,-21.74099274
603399.SH,吉翔股份,-10.0,2,10.026385224274412,2020-03-24 09:30:00,,20200324,True,False,-8.6022,-7.4866,-4.0462,-1.3253,-1.5873,-20.0,-28.6022
600228.SH,返利科技,5.07042254,4,0.0,2020-03-24 09:30:16,6074900.0,20200324,False,True,4.9598,4.9808,4.9878,4.9826,1.3245,-4.92957746,0.030222540000000464
300565.SZ,科信技术,4.01433692,3,5.376344086021506,2020-03-24 09:30:46,,20200324,False,False,-8.0634,-4.7976,-6.4567,-2.5253,2.5907,-5.98566308,-14.04906308
300293.SZ,蓝英装备,-9.46045824,5,0.0,2020-03-24 09:33:16,,20200324,False,False,10.0,-10.0,-10.0,-5.9524,-6.037,-19.46045824,-9.460458240000001
002977.SZ,天箭科技,10.0,6,9.995685315691071,2020-03-25 09:30:00,2573680.0,20200325,True,False,10.0,10.0,0.3458,-9.7566,2.6134,0.0,20.3458
600228.SH,返利科技,4.95978552,5,4.959785522788206,2020-03-25 09:30:00,4987699.0,20200325,True,False,4.9808,4.9878,4.9826,1.3245,-5.0109,-5.04021448,-0.05941448000000005
300823.SZ,建科机械,10.0,4,10.003145643284052,2020-03-25 09:30:00,4064329.0,20200325,True,False,10.0,-10.0,-5.3148,-7.1385,0.3614,0.0,10.0
000953.SZ,河化股份,4.97427101,3,4.974271012006861,2020-03-25 09:30:00,4189200.0,20200325,True,False,-2.7778,2.1849,4.9342,-1.4107,-3.1797,-5.02572899,-7.80352899
002559.SZ,亚威股份,10.0,2,9.944751381215465,2020-03-25 09:30:00,11441086.0,20200325,True,False,-10.0,-10.0,-8.0745,-2.3649,0.173,0.0,-28.0745
600560.SH,金自天正,10.0,2,10.033444816053505,2020-03-25 09:30:00,2095000.0,20200325,True,False,-10.0,-10.0,-10.0,-2.9197,-1.0741,0.0,-32.9197
603221.SH,爱丽家居,10.0,2,9.980430528375729,2020-03-25 09:30:00,9355975.0,20200325,True,False,-8.1406,-10.0,-10.0,2.2103,-4.7925,0.0,-8.1406
000889.SZ,中嘉博创,10.0,2,9.780439121756492,2020-03-25 09:30:15,9186079.0,20200325,False,True,5.3539,-10.0,-7.6555,-7.1503,4.2411,0.0,5.3539
002150.SZ,通润装备,10.0,2,8.425414364640876,2020-03-25 09:30:45,4979150.0,20200325,False,False,-3.2663,-10.0,-10.0,-4.1667,0.6689,0.0,-3.2663
002977.SZ,天箭科技,10.0,7,10.002615062761494,2020-03-26 09:30:00,1084995.0,20200326,True,False,10.0,0.3458,-9.7566,2.6134,10.0,0.0,10.3458
600228.SH,返利科技,4.98084291,6,4.980842911877402,2020-03-26 09:30:00,5079463.0,20200326,True,False,4.9878,4.9826,1.3245,-5.0109,5.0459,-5.01915709,-0.0313570900000002
300823.SZ,建科机械,10.0,5,10.008578781812982,2020-03-26 09:30:00,5338909.0,20200326,True,False,-10.0,-5.3148,-7.1385,0.3614,1.7349,0.0,-10.0
000953.SZ,河化股份,-2.77777778,4,5.065359477124177,2020-03-26 09:30:00,,20200326,True,False,2.1849,4.9342,-1.4107,-3.1797,-1.3136,-12.777777780000001,-10.592877780000002
603221.SH,爱丽家居,-8.1405694,3,10.008896797153024,2020-03-26 09:30:00,,20200326,True,False,-10.0,-10.0,2.2103,-4.7925,1.2891,-18.1405694,-35.9302694
002731.SZ,萃华珠宝,10.0,2,10.055096418732788,2020-03-26 09:30:00,23698912.0,20200326,True,False,2.0025,-10.0,-6.5395,10.0,3.5762,0.0,2.0025
300141.SZ,和顺电气,10.0,2,9.961685823754799,2020-03-26 09:30:00,3583850.0,20200326,True,False,-10.0,-10.0,-9.8925,-2.6253,5.2696,0.0,-10.0
300526.SZ,中潜股份,9.1770614,2,9.509152762028185,2020-03-26 09:41:10,,20200326,False,True,4.162,6.8305,10.0,10.0,10.0,-0.8229386000000005,3.3390613999999994
002150.SZ,通润装备,-3.26633166,3,-5.52763819095478,2020-03-26 10:39:18,,20200326,False,False,-10.0,-10.0,-4.1667,0.6689,2.6578,-13.26633166,-37.43303166
000889.SZ,中嘉博创,5.353902,3,2.4500907441016295,2020-03-26 10:44:03,,20200326,False,False,-10.0,-7.6555,-7.1503,4.2411,10.0,-4.646098,-22.301598
600228.SH,返利科技,4.98783455,7,4.987834549878347,2020-03-27 09:30:00,5464200.0,20200327,True,False,4.9826,1.3245,-5.0109,5.0459,-0.4367,-5.01216545,-0.02956545000000066
300823.SZ,建科机械,-10.0,6,10.00779828437744,2020-03-27 09:30:00,,20200327,True,False,-5.3148,-7.1385,0.3614,1.7349,-0.8044,-20.0,-25.314799999999998
002696.SZ,百洋股份,-9.76290098,2,10.041841004184096,2020-03-27 09:30:00,,20200327,True,False,-6.9552,10.0,-0.3021,0.6061,10.0,-19.762900979999998,-26.718100979999996
000019.SZ,深粮控股,-2.48275862,2,1.9310344827586163,2020-03-27 09:34:00,,20200327,False,True,6.082,4.5333,-6.8878,-1.5068,1.8081,-12.48275862,-6.40075862
002977.SZ,天箭科技,10.0,8,9.354570307856894,2020-03-27 09:36:00,942869.0,20200327,False,False,0.3458,-9.7566,2.6134,10.0,10.0,0.0,0.3458
600855.SH,航天长峰,7.62032086,2,0.2673796791443793,2020-03-27 09:38:00,,20200327,False,False,10.0,3.9526,10.0,10.0,10.0,-2.3796791400000004,11.57292086
600228.SH,返利科技,4.98261877,8,4.982618771726532,2020-03-30 09:30:00,2203043.0,20200330,True,False,1.3245,-5.0109,5.0459,-0.4367,-0.4386,-5.01738123,-3.69288123
600983.SH,惠而浦,10.0,2,9.999999999999991,2020-03-30 09:30:00,12574341.0,20200330,True,False,10.0,-10.0,-4.7703,10.0,10.0,0.0,-4.7703
300273.SZ,和佳医疗,2.87009063,2,5.589123867069488,2020-03-30 09:31:15,,20200330,False,True,-9.5448,10.0,3.6873,10.0,10.0,-7.12990937,-16.674709370000002
300825.SZ,阿尔特,10.0,2,9.979423868312745,2020-03-31 09:30:00,17358783.0,20200331,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600983.SH,惠而浦,10.0,3,-2.9720279720279708,2020-03-31 10:00:45,,20200331,False,True,-10.0,-4.7703,10.0,10.0,10.0,0.0,-14.770299999999999
600228.SH,返利科技,1.32450331,9,0.11037527593818748,2020-03-31 10:18:45,,20200331,False,False,-5.0109,5.0459,-0.4367,-0.4386,4.9559,-8.67549669,-13.686396689999999
002205.SZ,国统股份,7.82198247,2,-1.4834794335805843,2020-03-31 10:40:00,,20200331,False,False,-10.0,0.417,-3.045,6.424,10.0,-2.17801753,-11.76101753
300825.SZ,阿尔特,10.0,3,10.009354536950424,2020-04-01 09:30:00,13095271.0,20200401,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
603997.SH,继峰股份,10.0,2,9.987819732034087,2020-04-01 09:30:00,8723388.0,20200401,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
600127.SH,金健米业,10.0,2,9.986504723346831,2020-04-01 09:32:15,12534110.0,20200401,False,True,10.0,10.0,10.0,4.0516,-3.0973,0.0,34.0516
300825.SZ,阿尔特,10.0,4,10.034013605442174,2020-04-02 09:30:00,10152383.0,20200402,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600539.SH,狮头股份,5.04731861,2,5.047318611987387,2020-04-02 09:30:00,360278.0,20200402,True,False,-4.5045,-0.7862,-2.3772,2.4351,0.7924,-4.95268139,-9.45718139
300048.SZ,合康新能,10.0,2,-1.627906976744172,2020-04-02 09:44:48,22034072.0,20200402,False,True,10.0,10.0,-10.0,-7.5728,-10.0,0.0,10.0
300526.SZ,中潜股份,10.0,2,3.0304699983470162,2020-04-02 10:04:33,68600.0,20200402,False,False,-3.8269,-10.0,-10.0,-10.0,-7.5016,0.0,-3.8269
603997.SH,继峰股份,10.0,3,5.2048726467331194,2020-04-02 11:04:48,3812902.0,20200402,False,False,10.0,10.0,-10.0,-10.0,-7.3998,0.0,-7.3998
